Month,Zipcode,Crime rate per 1000
05/2018,85381,2.76
05/2018,85382,2.76
05/2018,85383,2.76
05/2018,85385,2.76
06/2018,85345,2.41
06/2018,85373,2.41
06/2018,85380,2.41
06/2018,85381,2.41
06/2018,85382,2.41
06/2018,85383,2.41
06/2018,85385,2.41
07/2018,85345,2.76
07/2018,85373,2.76
07/2018,85380,2.76
07/2018,85381,2.76
07/2018,85382,2.76
07/2018,85383,2.76
07/2018,85385,2.76
08/2018,85345,2.74
08/2018,85373,2.74
08/2018,85380,2.74
08/2018,85381,2.74
08/2018,85382,2.74
08/2018,85383,2.74
08/2018,85385,2.74
09/2018,85345,2.72
09/2018,85373,2.72
09/2018,85380,2.72
09/2018,85381,2.72
09/2018,85382,2.72
09/2018,85383,2.72
09/2018,85385,2.72
10/2018,85345,2.49
10/2018,85373,2.49
10/2018,85380,2.49
10/2018,85381,2.49
10/2018,85382,2.49
10/2018,85383,2.49
10/2018,85385,2.49
11/2018,85345,2.58
11/2018,85373,2.58
11/2018,85380,2.58
11/2018,85381,2.58
11/2018,85382,2.58
11/2018,85383,2.58
11/2018,85385,2.58
12/2018,85345,2.58
12/2018,85373,2.58
12/2018,85380,2.58
12/2018,85381,2.58
12/2018,85382,2.58
12/2018,85383,2.58
12/2018,85385,2.58
01/2019,85345,2.54
01/2019,85373,2.54
01/2019,85380,2.54
01/2019,85381,2.54
01/2019,85382,2.54
01/2019,85383,2.54
01/2019,85385,2.54
02/2019,85345,2.38
02/2019,85373,2.38
02/2019,85380,2.38
02/2019,85381,2.38
02/2019,85382,2.38
02/2019,85383,2.38
02/2019,85385,2.38
03/2019,85345,2.49
03/2019,85373,2.49
03/2019,85380,2.49
03/2019,85381,2.49
03/2019,85382,2.49
03/2019,85383,2.49
03/2019,85385,2.49
04/2019,85345,2.9
04/2019,85373,2.9
04/2019,85380,2.9
04/2019,85381,2.9
04/2019,85382,2.9
04/2019,85383,2.9
04/2019,85385,2.9
05/2019,85345,2.47
05/2019,85373,2.47
05/2019,85380,2.47
05/2019,85381,2.47
05/2019,85382,2.47
05/2019,85383,2.47
05/2019,85385,2.47
06/2019,85345,2.67
06/2019,85373,2.67
06/2019,85380,2.67
06/2019,85381,2.67
06/2019,85382,2.67
06/2019,85383,2.67
06/2019,85385,2.67
07/2019,85345,2.44
07/2019,85373,2.44
07/2019,85380,2.44
07/2019,85381,2.44
07/2019,85382,2.44
07/2019,85383,2.44
07/2019,85385,2.44
08/2019,85345,2.31
08/2019,85373,2.31
08/2019,85380,2.31
08/2019,85381,2.31
08/2019,85382,2.31
08/2019,85383,2.31
08/2019,85385,2.31
09/2019,85345,2.23
09/2019,85373,2.23
09/2019,85380,2.23
09/2019,85381,2.23
09/2019,85382,2.23
09/2019,85383,2.23
09/2019,85385,2.23
10/2019,85345,2.46
10/2019,85373,2.46
10/2019,85380,2.46
10/2019,85381,2.46
10/2019,85382,2.46
10/2019,85383,2.46
10/2019,85385,2.46
11/2019,85345,2.57
11/2019,85373,2.57
11/2019,85380,2.57
11/2019,85381,2.57
11/2019,85382,2.57
11/2019,85383,2.57
11/2019,85385,2.57
12/2019,85345,2.57
12/2019,85373,2.57
12/2019,85380,2.57
12/2019,85381,2.57
12/2019,85382,2.57
12/2019,85383,2.57
12/2019,85385,2.57
01/2020,85345,2.54
01/2020,85373,2.54
01/2020,85380,2.54
01/2020,85381,2.54
01/2020,85382,2.54
01/2020,85383,2.54
01/2020,85385,2.54
02/2020,85345,2.65
02/2020,85373,2.65
02/2020,85380,2.65
02/2020,85381,2.65
02/2020,85382,2.65
02/2020,85383,2.65
02/2020,85385,2.65
03/2020,85345,2.21
03/2020,85373,2.21
03/2020,85380,2.21
03/2020,85381,2.21
03/2020,85382,2.21
03/2020,85383,2.21
03/2020,85385,2.21
04/2020,85345,1.91
04/2020,85373,1.91
04/2020,85380,1.91
04/2020,85381,1.91
04/2020,85382,1.91
04/2020,85383,1.91
04/2020,85385,1.91
05/2020,85345,1.76
05/2020,85373,1.76
05/2020,85380,1.76
05/2020,85381,1.76
05/2020,85382,1.76
05/2020,85383,1.76
05/2020,85385,1.76
06/2020,85345,1.56
06/2020,85373,1.56
06/2020,85380,1.56
06/2020,85381,1.56
06/2020,85382,1.56
06/2020,85383,1.56
06/2020,85385,1.56
07/2020,85345,2.12
07/2020,85373,2.12
07/2020,85380,2.12
07/2020,85381,2.12
07/2020,85382,2.12
07/2020,85383,2.12
07/2020,85385,2.12
08/2020,85345,2.18
08/2020,85373,2.18
08/2020,85380,2.18
08/2020,85381,2.18
08/2020,85382,2.18
08/2020,85383,2.18
08/2020,85385,2.18
09/2020,85345,2.18
09/2020,85373,2.18
09/2020,85380,2.18
09/2020,85381,2.18
09/2020,85382,2.18
09/2020,85383,2.18
09/2020,85385,2.18
10/2020,85345,2.22
10/2020,85373,2.22
10/2020,85380,2.22
10/2020,85381,2.22
10/2020,85382,2.22
10/2020,85383,2.22
10/2020,85385,2.22
11/2020,85345,2.34
11/2020,85373,2.34
11/2020,85380,2.34
11/2020,85381,2.34
11/2020,85382,2.34
11/2020,85383,2.34
11/2020,85385,2.34
12/2020,85345,2.21
12/2020,85373,2.21
12/2020,85380,2.21
12/2020,85381,2.21
12/2020,85382,2.21
12/2020,85383,2.21
12/2020,85385,2.21
01/2021,85345,1.99
01/2021,85373,1.99
01/2021,85380,1.99
01/2021,85381,1.99
01/2021,85382,1.99
01/2021,85383,1.99
01/2021,85385,1.99
02/2021,85345,1.86
02/2021,85373,1.86
02/2021,85380,1.86
02/2021,85381,1.86
02/2021,85382,1.86
02/2021,85383,1.86
02/2021,85385,1.86
03/2021,85345,2.08
03/2021,85373,2.08
03/2021,85380,2.08
03/2021,85381,2.08
03/2021,85382,2.08
03/2021,85383,2.08
03/2021,85385,2.08
04/2021,85345,2.03
04/2021,85373,2.03
04/2021,85380,2.03
04/2021,85381,2.03
04/2021,85382,2.03
04/2021,85383,2.03
04/2021,85385,2.03
05/2021,85345,2.07
05/2021,85373,2.07
05/2021,85380,2.07
05/2021,85381,2.07
05/2021,85382,2.07
05/2021,85383,2.07
05/2021,85385,2.07
06/2021,85345,2.11
06/2021,85373,2.11
06/2021,85380,2.11
06/2021,85381,2.11
06/2021,85382,2.11
06/2021,85383,2.11
06/2021,85385,2.11
07/2021,85345,1.83
07/2021,85373,1.83
07/2021,85380,1.83
07/2021,85381,1.83
07/2021,85382,1.83
07/2021,85383,1.83
07/2021,85385,1.83
08/2021,85345,2.18
08/2021,85373,2.18
08/2021,85380,2.18
08/2021,85381,2.18
08/2021,85382,2.18
08/2021,85383,2.18
08/2021,85385,2.18
09/2021,85345,1.97
09/2021,85373,1.97
09/2021,85380,1.97
09/2021,85381,1.97
09/2021,85382,1.97
09/2021,85383,1.97
09/2021,85385,1.97
10/2021,85345,2.13
10/2021,85373,2.13
10/2021,85380,2.13
10/2021,85381,2.13
10/2021,85382,2.13
10/2021,85383,2.13
10/2021,85385,2.13
11/2021,85345,2.17
11/2021,85373,2.17
11/2021,85380,2.17
11/2021,85381,2.17
11/2021,85382,2.17
11/2021,85383,2.17
11/2021,85385,2.17
12/2021,85345,2.07
12/2021,85373,2.07
12/2021,85380,2.07
12/2021,85381,2.07
12/2021,85382,2.07
12/2021,85383,2.07
12/2021,85385,2.07
01/2022,85345,2.12
01/2022,85373,2.12
01/2022,85380,2.12
01/2022,85381,2.12
01/2022,85382,2.12
01/2022,85383,2.12
01/2022,85385,2.12
02/2022,85345,1.91
02/2022,85373,1.91
02/2022,85380,1.91
02/2022,85381,1.91
02/2022,85382,1.91
02/2022,85383,1.91
02/2022,85385,1.91
03/2022,85345,2.12
03/2022,85373,2.12
03/2022,85380,2.12
03/2022,85381,2.12
03/2022,85382,2.12
03/2022,85383,2.12
03/2022,85385,2.12
04/2022,85345,1.89
04/2022,85373,1.89
04/2022,85380,1.89
04/2022,85381,1.89
04/2022,85382,1.89
04/2022,85383,1.89
04/2022,85385,1.89
05/2022,85345,2.14
05/2022,85373,2.14
05/2022,85380,2.14
05/2022,85381,2.14
05/2022,85382,2.14
05/2022,85383,2.14
05/2022,85385,2.14
06/2022,85345,1.67
06/2022,85373,1.67
06/2022,85380,1.67
06/2022,85381,1.67
06/2022,85382,1.67
06/2022,85383,1.67
06/2022,85385,1.67
07/2022,85345,1.82
07/2022,85373,1.82
07/2022,85380,1.82
07/2022,85381,1.82
07/2022,85382,1.82
07/2022,85383,1.82
07/2022,85385,1.82
08/2022,85345,1.79
08/2022,85373,1.79
08/2022,85380,1.79
08/2022,85381,1.79
08/2022,85382,1.79
08/2022,85383,1.79
08/2022,85385,1.79
09/2022,85345,1.48
09/2022,85373,1.48
09/2022,85380,1.48
09/2022,85381,1.48
09/2022,85382,1.48
09/2022,85383,1.48
09/2022,85385,1.48
10/2022,85345,1.76
10/2022,85373,1.76
10/2022,85380,1.76
10/2022,85381,1.76
10/2022,85382,1.76
10/2022,85383,1.76
10/2022,85385,1.76
11/2022,85345,1.88
11/2022,85373,1.88
11/2022,85380,1.88
11/2022,85381,1.88
11/2022,85382,1.88
11/2022,85383,1.88
11/2022,85385,1.88
12/2022,85345,1.96
12/2022,85373,1.96
12/2022,85380,1.96
12/2022,85381,1.96
12/2022,85382,1.96
12/2022,85383,1.96
12/2022,85385,1.96
01/2023,85345,2.0
01/2023,85373,2.0
01/2023,85380,2.0
01/2023,85381,2.0
01/2023,85382,2.0
01/2023,85383,2.0
01/2023,85385,2.0
02/2023,85345,1.78
02/2023,85373,1.78
02/2023,85380,1.78
02/2023,85381,1.78
02/2023,85382,1.78
02/2023,85383,1.78
02/2023,85385,1.78
03/2023,85345,1.83
03/2023,85373,1.83
03/2023,85380,1.83
03/2023,85381,1.83
03/2023,85382,1.83
03/2023,85383,1.83
03/2023,85385,1.83
04/2023,85345,1.78
04/2023,85373,1.78
04/2023,85380,1.78
04/2023,85381,1.78
04/2023,85382,1.78
04/2023,85383,1.78
04/2023,85385,1.78
05/2023,85345,2.09
05/2023,85373,2.09
05/2023,85380,2.09
05/2023,85381,2.09
05/2023,85382,2.09
05/2023,85383,2.09
05/2023,85385,2.09
06/2023,85345,1.89
06/2023,85373,1.89
06/2023,85380,1.89
06/2023,85381,1.89
06/2023,85382,1.89
06/2023,85383,1.89
06/2023,85385,1.89
07/2023,85345,1.84
07/2023,85373,1.84
07/2023,85380,1.84
07/2023,85381,1.84
07/2023,85382,1.84
07/2023,85383,1.84
07/2023,85385,1.84
08/2023,85345,2.02
08/2023,85373,2.02
08/2023,85380,2.02
08/2023,85381,2.02
08/2023,85382,2.02
08/2023,85383,2.02
08/2023,85385,2.02
09/2023,85345,2.02
09/2023,85373,2.02
09/2023,85380,2.02
09/2023,85381,2.02
09/2023,85382,2.02
09/2023,85383,2.02
09/2023,85385,2.02
10/2023,85345,1.98
10/2023,85373,1.98
10/2023,85380,1.98
10/2023,85381,1.98
10/2023,85382,1.98
10/2023,85383,1.98
10/2023,85385,1.98
11/2023,85345,1.79
11/2023,85373,1.79
11/2023,85380,1.79
11/2023,85381,1.79
11/2023,85382,1.79
11/2023,85383,1.79
11/2023,85385,1.79
12/2023,85345,2.71
12/2023,85373,2.71
12/2023,85380,2.71
12/2023,85381,2.71
12/2023,85382,2.71
12/2023,85383,2.71
12/2023,85385,2.71
01/2018,85001,4.98
01/2018,85002,4.98
01/2018,85003,4.98
01/2018,85004,4.98
01/2018,85005,4.98
01/2018,85006,4.98
01/2018,85007,4.98
01/2018,85008,4.98
01/2018,85009,4.98
01/2018,85010,4.98
01/2018,85011,4.98
01/2018,85012,4.98
01/2018,85013,4.98
01/2018,85014,4.98
01/2018,85015,4.98
01/2018,85016,4.98
01/2018,85017,4.98
01/2018,85018,4.98
01/2018,85019,4.98
01/2018,85020,4.98
01/2018,85021,4.98
01/2018,85022,4.98
01/2018,85023,4.98
01/2018,85024,4.98
01/2018,85025,4.98
01/2018,85026,4.98
01/2018,85027,4.98
01/2018,85028,4.98
01/2018,85029,4.98
01/2018,85030,4.98
01/2018,85031,4.98
01/2018,85032,4.98
01/2018,85033,4.98
01/2018,85034,4.98
01/2018,85035,4.98
01/2018,85036,4.98
01/2018,85037,4.98
01/2018,85038,4.98
01/2018,85039,4.98
01/2018,85040,4.98
01/2018,85041,4.98
01/2018,85042,4.98
01/2018,85043,4.98
01/2018,85044,4.98
01/2018,85045,4.98
01/2018,85046,4.98
01/2018,85048,4.98
01/2018,85050,4.98
01/2018,85051,4.98
01/2018,85053,4.98
01/2018,85054,4.98
01/2018,85055,4.98
01/2018,85060,4.98
01/2018,85061,4.98
01/2018,85062,4.98
01/2018,85063,4.98
01/2018,85064,4.98
01/2018,85065,4.98
01/2018,85066,4.98
01/2018,85067,4.98
01/2018,85068,4.98
01/2018,85069,4.98
01/2018,85070,4.98
01/2018,85071,4.98
01/2018,85072,4.98
01/2018,85073,4.98
01/2018,85074,4.98
01/2018,85075,4.98
01/2018,85076,4.98
01/2018,85077,4.98
01/2018,85078,4.98
01/2018,85079,4.98
01/2018,85080,4.98
01/2018,85082,4.98
01/2018,85083,4.98
01/2018,85085,4.98
01/2018,85086,4.98
01/2018,85087,4.98
01/2018,85097,4.98
01/2018,85098,4.98
01/2018,85099,4.98
02/2018,85001,4.39
02/2018,85002,4.39
02/2018,85003,4.39
02/2018,85004,4.39
02/2018,85005,4.39
02/2018,85006,4.39
02/2018,85007,4.39
02/2018,85008,4.39
02/2018,85009,4.39
02/2018,85010,4.39
02/2018,85011,4.39
02/2018,85012,4.39
02/2018,85013,4.39
02/2018,85014,4.39
02/2018,85015,4.39
02/2018,85016,4.39
02/2018,85017,4.39
02/2018,85018,4.39
02/2018,85019,4.39
02/2018,85020,4.39
02/2018,85021,4.39
02/2018,85022,4.39
02/2018,85023,4.39
02/2018,85024,4.39
02/2018,85025,4.39
02/2018,85026,4.39
02/2018,85027,4.39
02/2018,85028,4.39
02/2018,85029,4.39
02/2018,85030,4.39
02/2018,85031,4.39
02/2018,85032,4.39
02/2018,85033,4.39
02/2018,85034,4.39
02/2018,85035,4.39
02/2018,85036,4.39
02/2018,85037,4.39
02/2018,85038,4.39
02/2018,85039,4.39
02/2018,85040,4.39
02/2018,85041,4.39
02/2018,85042,4.39
02/2018,85043,4.39
02/2018,85044,4.39
02/2018,85045,4.39
02/2018,85046,4.39
02/2018,85048,4.39
02/2018,85050,4.39
02/2018,85051,4.39
02/2018,85053,4.39
02/2018,85054,4.39
02/2018,85055,4.39
02/2018,85060,4.39
02/2018,85061,4.39
02/2018,85062,4.39
02/2018,85063,4.39
02/2018,85064,4.39
02/2018,85065,4.39
02/2018,85066,4.39
02/2018,85067,4.39
02/2018,85068,4.39
02/2018,85069,4.39
02/2018,85070,4.39
02/2018,85071,4.39
02/2018,85072,4.39
02/2018,85073,4.39
02/2018,85074,4.39
02/2018,85075,4.39
02/2018,85076,4.39
02/2018,85077,4.39
02/2018,85078,4.39
02/2018,85079,4.39
02/2018,85080,4.39
02/2018,85082,4.39
02/2018,85083,4.39
02/2018,85085,4.39
02/2018,85086,4.39
02/2018,85087,4.39
02/2018,85097,4.39
02/2018,85098,4.39
02/2018,85099,4.39
03/2018,85001,4.47
03/2018,85002,4.47
03/2018,85003,4.47
03/2018,85004,4.47
03/2018,85005,4.47
03/2018,85006,4.47
03/2018,85007,4.47
03/2018,85008,4.47
03/2018,85009,4.47
03/2018,85010,4.47
03/2018,85011,4.47
03/2018,85012,4.47
03/2018,85013,4.47
03/2018,85014,4.47
03/2018,85015,4.47
03/2018,85016,4.47
03/2018,85017,4.47
03/2018,85018,4.47
03/2018,85019,4.47
03/2018,85020,4.47
03/2018,85021,4.47
03/2018,85022,4.47
03/2018,85023,4.47
03/2018,85024,4.47
03/2018,85025,4.47
03/2018,85026,4.47
03/2018,85027,4.47
03/2018,85028,4.47
03/2018,85029,4.47
03/2018,85030,4.47
03/2018,85031,4.47
03/2018,85032,4.47
03/2018,85033,4.47
03/2018,85034,4.47
03/2018,85035,4.47
03/2018,85036,4.47
03/2018,85037,4.47
03/2018,85038,4.47
03/2018,85039,4.47
03/2018,85040,4.47
03/2018,85041,4.47
03/2018,85042,4.47
03/2018,85043,4.47
03/2018,85044,4.47
03/2018,85045,4.47
03/2018,85046,4.47
03/2018,85048,4.47
03/2018,85050,4.47
03/2018,85051,4.47
03/2018,85053,4.47
03/2018,85054,4.47
03/2018,85055,4.47
03/2018,85060,4.47
03/2018,85061,4.47
03/2018,85062,4.47
03/2018,85063,4.47
03/2018,85064,4.47
03/2018,85065,4.47
03/2018,85066,4.47
03/2018,85067,4.47
03/2018,85068,4.47
03/2018,85069,4.47
03/2018,85070,4.47
03/2018,85071,4.47
03/2018,85072,4.47
03/2018,85073,4.47
03/2018,85074,4.47
03/2018,85075,4.47
03/2018,85076,4.47
03/2018,85077,4.47
03/2018,85078,4.47
03/2018,85079,4.47
03/2018,85080,4.47
03/2018,85082,4.47
03/2018,85083,4.47
03/2018,85085,4.47
03/2018,85086,4.47
03/2018,85087,4.47
03/2018,85097,4.47
03/2018,85098,4.47
03/2018,85099,4.47
04/2018,85001,4.76
04/2018,85002,4.76
04/2018,85003,4.76
04/2018,85004,4.76
04/2018,85005,4.76
04/2018,85006,4.76
04/2018,85007,4.76
04/2018,85008,4.76
04/2018,85009,4.76
04/2018,85010,4.76
04/2018,85011,4.76
04/2018,85012,4.76
04/2018,85013,4.76
04/2018,85014,4.76
04/2018,85015,4.76
04/2018,85016,4.76
04/2018,85017,4.76
04/2018,85018,4.76
04/2018,85019,4.76
04/2018,85020,4.76
04/2018,85021,4.76
04/2018,85022,4.76
04/2018,85023,4.76
04/2018,85024,4.76
04/2018,85025,4.76
04/2018,85026,4.76
04/2018,85027,4.76
04/2018,85028,4.76
04/2018,85029,4.76
04/2018,85030,4.76
04/2018,85031,4.76
04/2018,85032,4.76
04/2018,85033,4.76
04/2018,85034,4.76
04/2018,85035,4.76
04/2018,85036,4.76
04/2018,85037,4.76
04/2018,85038,4.76
04/2018,85039,4.76
04/2018,85040,4.76
04/2018,85041,4.76
04/2018,85042,4.76
04/2018,85043,4.76
04/2018,85044,4.76
04/2018,85045,4.76
04/2018,85046,4.76
04/2018,85048,4.76
04/2018,85050,4.76
04/2018,85051,4.76
04/2018,85053,4.76
04/2018,85054,4.76
04/2018,85055,4.76
04/2018,85060,4.76
04/2018,85061,4.76
04/2018,85062,4.76
04/2018,85063,4.76
04/2018,85064,4.76
04/2018,85065,4.76
04/2018,85066,4.76
04/2018,85067,4.76
04/2018,85068,4.76
04/2018,85069,4.76
04/2018,85070,4.76
04/2018,85071,4.76
04/2018,85072,4.76
04/2018,85073,4.76
04/2018,85074,4.76
04/2018,85075,4.76
04/2018,85076,4.76
04/2018,85077,4.76
04/2018,85078,4.76
04/2018,85079,4.76
04/2018,85080,4.76
04/2018,85082,4.76
04/2018,85083,4.76
04/2018,85085,4.76
04/2018,85086,4.76
04/2018,85087,4.76
04/2018,85097,4.76
04/2018,85098,4.76
04/2018,85099,4.76
05/2018,85001,4.82
05/2018,85002,4.82
05/2018,85003,4.82
05/2018,85004,4.82
05/2018,85005,4.82
05/2018,85006,4.82
05/2018,85007,4.82
05/2018,85008,4.82
05/2018,85009,4.82
05/2018,85010,4.82
05/2018,85011,4.82
05/2018,85012,4.82
05/2018,85013,4.82
05/2018,85014,4.82
05/2018,85015,4.82
05/2018,85016,4.82
05/2018,85017,4.82
05/2018,85018,4.82
05/2018,85019,4.82
05/2018,85020,4.82
05/2018,85021,4.82
05/2018,85022,4.82
05/2018,85023,4.82
05/2018,85024,4.82
05/2018,85025,4.82
05/2018,85026,4.82
05/2018,85027,4.82
05/2018,85028,4.82
05/2018,85029,4.82
05/2018,85030,4.82
05/2018,85031,4.82
05/2018,85032,4.82
05/2018,85033,4.82
05/2018,85034,4.82
05/2018,85035,4.82
05/2018,85036,4.82
05/2018,85037,4.82
05/2018,85038,4.82
05/2018,85039,4.82
05/2018,85040,4.82
05/2018,85041,4.82
05/2018,85042,4.82
05/2018,85043,4.82
05/2018,85044,4.82
05/2018,85045,4.82
05/2018,85046,4.82
05/2018,85048,4.82
05/2018,85050,4.82
05/2018,85051,4.82
05/2018,85053,4.82
05/2018,85054,4.82
05/2018,85055,4.82
05/2018,85060,4.82
05/2018,85061,4.82
05/2018,85062,4.82
05/2018,85063,4.82
05/2018,85064,4.82
05/2018,85065,4.82
05/2018,85066,4.82
05/2018,85067,4.82
05/2018,85068,4.82
05/2018,85069,4.82
05/2018,85070,4.82
05/2018,85071,4.82
05/2018,85072,4.82
05/2018,85073,4.82
05/2018,85074,4.82
05/2018,85075,4.82
05/2018,85076,4.82
05/2018,85077,4.82
05/2018,85078,4.82
05/2018,85079,4.82
05/2018,85080,4.82
05/2018,85082,4.82
05/2018,85083,4.82
05/2018,85085,4.82
05/2018,85086,4.82
05/2018,85087,4.82
05/2018,85097,4.82
05/2018,85098,4.82
05/2018,85099,4.82
06/2018,85001,4.41
06/2018,85002,4.41
06/2018,85003,4.41
06/2018,85004,4.41
06/2018,85005,4.41
06/2018,85006,4.41
06/2018,85007,4.41
06/2018,85008,4.41
06/2018,85009,4.41
06/2018,85010,4.41
06/2018,85011,4.41
06/2018,85012,4.41
06/2018,85013,4.41
06/2018,85014,4.41
06/2018,85015,4.41
06/2018,85016,4.41
06/2018,85017,4.41
06/2018,85018,4.41
06/2018,85019,4.41
06/2018,85020,4.41
06/2018,85021,4.41
06/2018,85022,4.41
06/2018,85023,4.41
06/2018,85024,4.41
06/2018,85025,4.41
06/2018,85026,4.41
06/2018,85027,4.41
06/2018,85028,4.41
06/2018,85029,4.41
06/2018,85030,4.41
06/2018,85031,4.41
06/2018,85032,4.41
06/2018,85033,4.41
06/2018,85034,4.41
06/2018,85035,4.41
06/2018,85036,4.41
06/2018,85037,4.41
06/2018,85038,4.41
06/2018,85039,4.41
06/2018,85040,4.41
06/2018,85041,4.41
06/2018,85042,4.41
06/2018,85043,4.41
06/2018,85044,4.41
06/2018,85045,4.41
06/2018,85046,4.41
06/2018,85048,4.41
06/2018,85050,4.41
06/2018,85051,4.41
06/2018,85053,4.41
06/2018,85054,4.41
06/2018,85055,4.41
06/2018,85060,4.41
06/2018,85061,4.41
06/2018,85062,4.41
06/2018,85063,4.41
06/2018,85064,4.41
06/2018,85065,4.41
06/2018,85066,4.41
06/2018,85067,4.41
06/2018,85068,4.41
06/2018,85069,4.41
06/2018,85070,4.41
06/2018,85071,4.41
06/2018,85072,4.41
06/2018,85073,4.41
06/2018,85074,4.41
06/2018,85075,4.41
06/2018,85076,4.41
06/2018,85077,4.41
06/2018,85078,4.41
06/2018,85079,4.41
06/2018,85080,4.41
06/2018,85082,4.41
06/2018,85083,4.41
06/2018,85085,4.41
06/2018,85086,4.41
06/2018,85087,4.41
06/2018,85097,4.41
06/2018,85098,4.41
06/2018,85099,4.41
07/2018,85001,4.65
07/2018,85002,4.65
07/2018,85003,4.65
07/2018,85004,4.65
07/2018,85005,4.65
07/2018,85006,4.65
07/2018,85007,4.65
07/2018,85008,4.65
07/2018,85009,4.65
07/2018,85010,4.65
07/2018,85011,4.65
07/2018,85012,4.65
07/2018,85013,4.65
07/2018,85014,4.65
07/2018,85015,4.65
07/2018,85016,4.65
07/2018,85017,4.65
07/2018,85018,4.65
07/2018,85019,4.65
07/2018,85020,4.65
07/2018,85021,4.65
07/2018,85022,4.65
07/2018,85023,4.65
07/2018,85024,4.65
07/2018,85025,4.65
07/2018,85026,4.65
07/2018,85027,4.65
07/2018,85028,4.65
07/2018,85029,4.65
07/2018,85030,4.65
07/2018,85031,4.65
07/2018,85032,4.65
07/2018,85033,4.65
07/2018,85034,4.65
07/2018,85035,4.65
07/2018,85036,4.65
07/2018,85037,4.65
07/2018,85038,4.65
07/2018,85039,4.65
07/2018,85040,4.65
07/2018,85041,4.65
07/2018,85042,4.65
07/2018,85043,4.65
07/2018,85044,4.65
07/2018,85045,4.65
07/2018,85046,4.65
07/2018,85048,4.65
07/2018,85050,4.65
07/2018,85051,4.65
07/2018,85053,4.65
07/2018,85054,4.65
07/2018,85055,4.65
07/2018,85060,4.65
07/2018,85061,4.65
07/2018,85062,4.65
07/2018,85063,4.65
07/2018,85064,4.65
07/2018,85065,4.65
07/2018,85066,4.65
07/2018,85067,4.65
07/2018,85068,4.65
07/2018,85069,4.65
07/2018,85070,4.65
07/2018,85071,4.65
07/2018,85072,4.65
07/2018,85073,4.65
07/2018,85074,4.65
07/2018,85075,4.65
07/2018,85076,4.65
07/2018,85077,4.65
07/2018,85078,4.65
07/2018,85079,4.65
07/2018,85080,4.65
07/2018,85082,4.65
07/2018,85083,4.65
07/2018,85085,4.65
07/2018,85086,4.65
07/2018,85087,4.65
07/2018,85097,4.65
07/2018,85098,4.65
07/2018,85099,4.65
08/2018,85001,4.65
08/2018,85002,4.65
08/2018,85003,4.65
08/2018,85004,4.65
08/2018,85005,4.65
08/2018,85006,4.65
08/2018,85007,4.65
08/2018,85008,4.65
08/2018,85009,4.65
08/2018,85010,4.65
08/2018,85011,4.65
08/2018,85012,4.65
08/2018,85013,4.65
08/2018,85014,4.65
08/2018,85015,4.65
08/2018,85016,4.65
08/2018,85017,4.65
08/2018,85018,4.65
08/2018,85019,4.65
08/2018,85020,4.65
08/2018,85021,4.65
08/2018,85022,4.65
08/2018,85023,4.65
08/2018,85024,4.65
08/2018,85025,4.65
08/2018,85026,4.65
08/2018,85027,4.65
08/2018,85028,4.65
08/2018,85029,4.65
08/2018,85030,4.65
08/2018,85031,4.65
08/2018,85032,4.65
08/2018,85033,4.65
08/2018,85034,4.65
08/2018,85035,4.65
08/2018,85036,4.65
08/2018,85037,4.65
08/2018,85038,4.65
08/2018,85039,4.65
08/2018,85040,4.65
08/2018,85041,4.65
08/2018,85042,4.65
08/2018,85043,4.65
08/2018,85044,4.65
08/2018,85045,4.65
08/2018,85046,4.65
08/2018,85048,4.65
08/2018,85050,4.65
08/2018,85051,4.65
08/2018,85053,4.65
08/2018,85054,4.65
08/2018,85055,4.65
08/2018,85060,4.65
08/2018,85061,4.65
08/2018,85062,4.65
08/2018,85063,4.65
08/2018,85064,4.65
08/2018,85065,4.65
08/2018,85066,4.65
08/2018,85067,4.65
08/2018,85068,4.65
08/2018,85069,4.65
08/2018,85070,4.65
08/2018,85071,4.65
08/2018,85072,4.65
08/2018,85073,4.65
08/2018,85074,4.65
08/2018,85075,4.65
08/2018,85076,4.65
08/2018,85077,4.65
08/2018,85078,4.65
08/2018,85079,4.65
08/2018,85080,4.65
08/2018,85082,4.65
08/2018,85083,4.65
08/2018,85085,4.65
08/2018,85086,4.65
08/2018,85087,4.65
08/2018,85097,4.65
08/2018,85098,4.65
08/2018,85099,4.65
09/2018,85001,4.62
09/2018,85002,4.62
09/2018,85003,4.62
09/2018,85004,4.62
09/2018,85005,4.62
09/2018,85006,4.62
09/2018,85007,4.62
09/2018,85008,4.62
09/2018,85009,4.62
09/2018,85010,4.62
09/2018,85011,4.62
09/2018,85012,4.62
09/2018,85013,4.62
09/2018,85014,4.62
09/2018,85015,4.62
09/2018,85016,4.62
09/2018,85017,4.62
09/2018,85018,4.62
09/2018,85019,4.62
09/2018,85020,4.62
09/2018,85021,4.62
09/2018,85022,4.62
09/2018,85023,4.62
09/2018,85024,4.62
09/2018,85025,4.62
09/2018,85026,4.62
09/2018,85027,4.62
09/2018,85028,4.62
09/2018,85029,4.62
09/2018,85030,4.62
09/2018,85031,4.62
09/2018,85032,4.62
09/2018,85033,4.62
09/2018,85034,4.62
09/2018,85035,4.62
09/2018,85036,4.62
09/2018,85037,4.62
09/2018,85038,4.62
09/2018,85039,4.62
09/2018,85040,4.62
09/2018,85041,4.62
09/2018,85042,4.62
09/2018,85043,4.62
09/2018,85044,4.62
