Month,Zipcode,Crime rate per 1000
11/2020,85145,0.4
12/2020,85145,0.39
01/2021,85145,0.42
02/2021,85145,0.5
03/2021,85145,0.5
04/2021,85145,0.49
05/2021,85145,0.61
06/2021,85145,0.55
07/2021,85145,0.56
08/2021,85145,0.61
09/2021,85145,0.6
10/2021,85145,0.61
11/2021,85145,0.41
12/2021,85145,0.53
01/2022,85145,0.57
02/2022,85145,0.47
03/2022,85145,0.52
04/2022,85145,0.55
05/2022,85145,0.54
06/2022,85145,0.5
07/2022,85145,0.55
08/2022,85145,0.5
09/2022,85145,0.48
10/2022,85145,0.5
11/2022,85145,0.48
12/2022,85145,0.47
01/2023,85145,0.49
02/2023,85145,0.47
03/2023,85145,0.44
04/2023,85145,0.43
05/2023,85145,0.43
06/2023,85145,0.45
07/2023,85145,0.52
08/2023,85145,0.45
09/2023,85145,0.4
10/2023,85145,0.46
11/2023,85145,0.5
12/2023,85145,0.43
01/2018,85147,0.57
02/2018,85147,0.52
03/2018,85147,0.54
04/2018,85147,0.57
05/2018,85147,0.48
06/2018,85147,0.45
07/2018,85147,0.43
08/2018,85147,0.55
09/2018,85147,0.47
10/2018,85147,0.49
11/2018,85147,0.45
12/2018,85147,0.42
01/2019,85147,0.46
02/2019,85147,0.33
03/2019,85147,0.43
04/2019,85147,0.47
05/2019,85147,0.42
06/2019,85147,0.46
07/2019,85147,0.39
08/2019,85147,0.41
09/2019,85147,0.44
10/2019,85147,0.44
11/2019,85147,0.42
12/2019,85147,0.44
01/2020,85147,0.53
02/2020,85147,0.47
03/2020,85147,0.49
04/2020,85147,0.4
05/2020,85147,0.49
06/2020,85147,0.38
07/2020,85147,0.44
08/2020,85147,0.5
09/2020,85147,0.43
10/2020,85147,0.46
11/2020,85147,0.4
12/2020,85147,0.39
01/2021,85147,0.42
02/2021,85147,0.5
03/2021,85147,0.5
04/2021,85147,0.49
05/2021,85147,0.61
06/2021,85147,0.55
07/2021,85147,0.56
08/2021,85147,0.61
09/2021,85147,0.6
10/2021,85147,0.61
11/2021,85147,0.41
12/2021,85147,0.53
01/2022,85147,0.57
02/2022,85147,0.47
03/2022,85147,0.52
04/2022,85147,0.55
05/2022,85147,0.54
06/2022,85147,0.5
07/2022,85147,0.55
08/2022,85147,0.5
09/2022,85147,0.48
10/2022,85147,0.5
11/2022,85147,0.48
12/2022,85147,0.47
01/2023,85147,0.49
02/2023,85147,0.47
03/2023,85147,0.44
04/2023,85147,0.43
05/2023,85147,0.43
06/2023,85147,0.45
07/2023,85147,0.52
08/2023,85147,0.45
09/2023,85147,0.4
10/2023,85147,0.46
11/2023,85147,0.5
12/2023,85147,0.43
01/2018,85172,0.57
02/2018,85172,0.52
03/2018,85172,0.54
04/2018,85172,0.57
05/2018,85172,0.48
06/2018,85172,0.45
07/2018,85172,0.43
08/2018,85172,0.55
09/2018,85172,0.47
10/2018,85172,0.49
11/2018,85172,0.45
12/2018,85172,0.42
01/2019,85172,0.46
02/2019,85172,0.33
03/2019,85172,0.43
04/2019,85172,0.47
05/2019,85172,0.42
06/2019,85172,0.46
07/2019,85172,0.39
08/2019,85172,0.41
09/2019,85172,0.44
10/2019,85172,0.44
11/2019,85172,0.42
12/2019,85172,0.44
01/2020,85172,0.53
02/2020,85172,0.47
03/2020,85172,0.49
04/2020,85172,0.4
05/2020,85172,0.49
06/2020,85172,0.38
07/2020,85172,0.44
08/2020,85172,0.5
09/2020,85172,0.43
10/2020,85172,0.46
11/2020,85172,0.4
12/2020,85172,0.39
01/2021,85172,0.42
02/2021,85172,0.5
03/2021,85172,0.5
04/2021,85172,0.49
05/2021,85172,0.61
06/2021,85172,0.55
07/2021,85172,0.56
08/2021,85172,0.61
09/2021,85172,0.6
10/2021,85172,0.61
11/2021,85172,0.41
12/2021,85172,0.53
01/2022,85172,0.57
02/2022,85172,0.47
03/2022,85172,0.52
04/2022,85172,0.55
05/2022,85172,0.54
06/2022,85172,0.5
07/2022,85172,0.55
08/2022,85172,0.5
09/2022,85172,0.48
10/2022,85172,0.5
11/2022,85172,0.48
12/2022,85172,0.47
01/2023,85172,0.49
02/2023,85172,0.47
03/2023,85172,0.44
04/2023,85172,0.43
05/2023,85172,0.43
06/2023,85172,0.45
07/2023,85172,0.52
08/2023,85172,0.45
09/2023,85172,0.4
10/2023,85172,0.46
11/2023,85172,0.5
12/2023,85172,0.43
01/2018,85173,3.88
02/2018,85173,2.84
03/2018,85173,5.84
04/2018,85173,5.21
05/2018,85173,4.12
06/2018,85173,2.77
07/2018,85173,3.41
08/2018,85173,1.88
09/2018,85173,3.12
10/2018,85173,2.15
11/2018,85173,3.1
12/2018,85173,3.07
01/2019,85173,4.69
02/2019,85173,3.59
03/2019,85173,4.01
04/2019,85173,0.47
05/2019,85173,4.65
06/2019,85173,2.74
07/2019,85173,4.62
08/2019,85173,4.32
09/2019,85173,2.72
10/2019,85173,3.37
11/2019,85173,4.0
12/2019,85173,4.35
01/2020,85173,4.06
02/2020,85173,5.92
03/2020,85173,4.98
04/2020,85173,3.61
05/2020,85173,4.02
06/2020,85173,3.91
07/2020,85173,1.72
08/2020,85173,3.06
09/2020,85173,2.03
10/2020,85173,3.67
11/2020,85173,2.32
12/2020,85173,3.6
01/2021,85173,3.78
02/2021,85173,6.47
03/2021,85173,6.1
04/2021,85173,4.97
05/2021,85173,3.6
06/2021,85173,3.91
07/2021,85173,1.68
08/2021,85173,3.22
09/2021,85173,3.96
10/2021,85173,6.21
11/2021,85173,3.02
12/2021,85173,3.14
01/2022,85173,6.63
02/2022,85173,3.5
03/2022,85173,6.58
04/2022,85173,2.82
05/2022,85173,6.98
06/2022,85173,5.43
07/2022,85173,5.1
08/2022,85173,6.18
09/2022,85173,6.92
10/2022,85173,3.53
11/2022,85173,5.79
12/2022,85173,4.26
01/2023,85173,8.59
02/2023,85173,4.92
03/2023,85173,6.51
04/2023,85173,4.48
05/2023,85173,4.48
06/2023,85173,4.09
07/2023,85173,4.16
08/2023,85173,4.5
09/2023,85173,6.47
10/2023,85173,5.32
11/2023,85173,7.38
12/2023,85173,6.1
01/2018,85178,3.49
02/2018,85178,3.12
03/2018,85178,3.06
04/2018,85178,3.44
05/2018,85178,2.9
06/2018,85178,3.37
07/2018,85178,3.76
08/2018,85178,3.3
09/2018,85178,3.07
10/2018,85178,2.71
11/2018,85178,2.49
12/2018,85178,2.18
01/2019,85178,2.97
02/2019,85178,4.64
03/2019,85178,3.78
04/2019,85178,3.06
05/2019,85178,2.78
06/2019,85178,2.92
07/2019,85178,2.73
08/2019,85178,2.45
09/2019,85178,3.17
10/2019,85178,2.76
11/2019,85178,3.65
12/2019,85178,3.15
01/2020,85178,3.44
02/2020,85178,3.36
03/2020,85178,2.83
04/2020,85178,2.91
05/2020,85178,3.26
06/2020,85178,2.51
07/2020,85178,2.3
08/2020,85178,3.06
09/2020,85178,2.36
10/2020,85178,2.75
11/2020,85178,2.76
12/2020,85178,2.4
01/2021,85178,2.25
02/2021,85178,2.59
03/2021,85178,1.86
04/2021,85178,2.24
05/2021,85178,2.7
06/2021,85178,2.69
07/2021,85178,2.99
08/2021,85178,3.51
09/2021,85178,3.58
10/2021,85178,3.32
11/2021,85178,3.2
12/2021,85178,3.01
01/2022,85178,3.3
02/2022,85178,3.07
03/2022,85178,3.61
04/2022,85178,3.15
05/2022,85178,4.09
06/2022,85178,3.74
07/2022,85178,3.72
08/2022,85178,3.95
09/2022,85178,3.18
10/2022,85178,2.82
11/2022,85178,3.49
12/2022,85178,3.92
01/2023,85178,3.71
02/2023,85178,3.06
03/2023,85178,3.51
04/2023,85178,3.6
05/2023,85178,3.98
06/2023,85178,3.22
07/2023,85178,3.29
08/2023,85178,3.22
09/2023,85178,3.14
10/2023,85178,3.63
11/2023,85178,2.94
12/2023,85178,3.32
01/2018,85179,0.68
02/2018,85179,1.06
03/2018,85179,0.68
04/2018,85179,0.65
05/2018,85179,0.76
06/2018,85179,0.68
07/2018,85179,1.02
08/2018,85179,0.76
09/2018,85179,0.57
10/2018,85179,0.83
11/2018,85179,0.38
12/2018,85179,0.65
01/2019,85179,1.14
02/2019,85179,0.49
03/2019,85179,0.42
04/2019,85179,0.49
05/2019,85179,0.42
06/2019,85179,0.57
07/2019,85179,0.53
08/2019,85179,0.57
09/2019,85179,0.61
10/2019,85179,0.42
11/2019,85179,0.61
12/2019,85179,0.45
01/2020,85179,0.49
02/2020,85179,0.63
03/2020,85179,0.56
04/2020,85179,0.41
05/2020,85179,1.05
06/2020,85179,0.45
07/2020,85179,0.6
08/2020,85179,0.34
09/2020,85179,0.52
10/2020,85179,0.63
11/2020,85179,0.34
12/2020,85179,0.6
01/2021,85179,0.32
02/2021,85179,0.71
03/2021,85179,0.79
04/2021,85179,0.59
05/2021,85179,0.67
06/2021,85179,0.51
07/2021,85179,0.67
08/2021,85179,0.51
09/2021,85179,0.39
10/2021,85179,0.87
11/2021,85179,0.47
12/2021,85179,0.83
01/2022,85179,0.78
02/2022,85179,0.78
03/2022,85179,0.97
04/2022,85179,0.78
05/2022,85179,0.43
06/2022,85179,0.5
07/2022,85179,0.85
08/2022,85179,0.93
09/2022,85179,0.81
10/2022,85179,0.93
11/2022,85179,0.85
12/2022,85179,0.97
01/2023,85179,0.81
02/2023,85179,0.58
03/2023,85179,1.16
04/2023,85179,1.12
05/2023,85179,0.89
06/2023,85179,0.58
07/2023,85179,0.42
08/2023,85179,1.04
09/2023,85179,0.65
10/2023,85179,0.73
11/2023,85179,0.77
12/2023,85179,0.92
01/2018,85191,0.57
02/2018,85191,0.52
03/2018,85191,0.54
04/2018,85191,0.57
05/2018,85191,0.48
06/2018,85191,0.45
07/2018,85191,0.43
08/2018,85191,0.55
09/2018,85191,0.47
10/2018,85191,0.49
11/2018,85191,0.45
12/2018,85191,0.42
01/2019,85191,0.46
02/2019,85191,0.33
03/2019,85191,0.43
04/2019,85191,0.47
05/2019,85191,0.42
06/2019,85191,0.46
07/2019,85191,0.39
08/2019,85191,0.41
09/2019,85191,0.44
10/2019,85191,0.44
11/2019,85191,0.42
12/2019,85191,0.44
01/2020,85191,0.53
02/2020,85191,0.47
03/2020,85191,0.49
04/2020,85191,0.4
05/2020,85191,0.49
06/2020,85191,0.38
07/2020,85191,0.44
08/2020,85191,0.5
09/2020,85191,0.43
10/2020,85191,0.46
11/2020,85191,0.4
12/2020,85191,0.39
01/2021,85191,0.42
02/2021,85191,0.5
03/2021,85191,0.5
04/2021,85191,0.49
05/2021,85191,0.61
06/2021,85191,0.55
07/2021,85191,0.56
08/2021,85191,0.61
09/2021,85191,0.6
10/2021,85191,0.61
11/2021,85191,0.41
12/2021,85191,0.53
01/2022,85191,0.57
02/2022,85191,0.47
03/2022,85191,0.52
04/2022,85191,0.55
05/2022,85191,0.54
06/2022,85191,0.5
07/2022,85191,0.55
08/2022,85191,0.5
09/2022,85191,0.48
10/2022,85191,0.5
11/2022,85191,0.48
12/2022,85191,0.47
01/2023,85191,0.49
02/2023,85191,0.47
03/2023,85191,0.44
04/2023,85191,0.43
05/2023,85191,0.43
06/2023,85191,0.45
07/2023,85191,0.52
08/2023,85191,0.45
09/2023,85191,0.4
10/2023,85191,0.46
11/2023,85191,0.5
12/2023,85191,0.43
01/2018,85192,1.92
02/2018,85192,1.46
03/2018,85192,1.7
04/2018,85192,1.96
05/2018,85192,1.96
06/2018,85192,1.78
07/2018,85192,1.59
08/2018,85192,1.84
09/2018,85192,1.72
10/2018,85192,1.8
11/2018,85192,1.67
12/2018,85192,1.66
01/2019,85192,1.71
02/2019,85192,1.28
03/2019,85192,1.76
04/2019,85192,2.24
05/2019,85192,1.95
06/2019,85192,1.73
07/2019,85192,1.57
08/2019,85192,1.42
09/2019,85192,1.64
10/2019,85192,2.05
11/2019,85192,1.43
12/2019,85192,1.78
01/2020,85192,1.72
02/2020,85192,1.77
03/2020,85192,1.55
04/2020,85192,1.7
05/2020,85192,2.25
06/2020,85192,1.44
07/2020,85192,1.63
08/2020,85192,1.87
09/2020,85192,1.62
10/2020,85192,1.65
11/2020,85192,1.37
12/2020,85192,1.5
01/2021,85192,1.36
02/2021,85192,1.46
03/2021,85192,1.74
04/2021,85192,1.43
05/2021,85192,1.49
06/2021,85192,1.21
07/2021,85192,1.59
08/2021,85192,2.28
09/2021,85192,1.75
10/2021,85192,1.93
11/2021,85192,1.26
12/2021,85192,1.58
01/2022,85192,1.71
02/2022,85192,1.48
03/2022,85192,1.47
04/2022,85192,1.6
05/2022,85192,1.87
06/2022,85192,1.64
07/2022,85192,1.35
08/2022,85192,1.83
09/2022,85192,1.06
10/2022,85192,0.67
11/2022,85192,0.67
12/2022,85192,0.75
01/2023,85192,0.97
02/2023,85192,0.77
03/2023,85192,0.7
04/2023,85192,0.91
05/2023,85192,0.9
06/2023,85192,0.95
07/2023,85192,1.04
08/2023,85192,0.93
09/2023,85192,0.77
10/2023,85192,0.72
11/2023,85192,0.85
12/2023,85192,0.78
01/2018,85193,4.09
02/2018,85193,3.72
03/2018,85193,5.0
04/2018,85193,4.57
05/2018,85193,3.59
06/2018,85193,4.3
07/2018,85193,4.17
08/2018,85193,4.42
09/2018,85193,3.91
10/2018,85193,3.75
11/2018,85193,4.19
12/2018,85193,4.03
01/2019,85193,3.28
02/2019,85193,2.77
03/2019,85193,3.84
04/2019,85193,3.72
05/2019,85193,3.35
06/2019,85193,3.23
07/2019,85193,3.98
08/2019,85193,4.36
09/2019,85193,4.29
10/2019,85193,4.43
11/2019,85193,2.99
12/2019,85193,4.29
01/2020,85193,4.09
02/2020,85193,3.56
03/2020,85193,4.28
04/2020,85193,3.37
05/2020,85193,3.65
06/2020,85193,2.82
07/2020,85193,3.16
08/2020,85193,4.13
09/2020,85193,3.83
10/2020,85193,4.42
11/2020,85193,3.65
12/2020,85193,3.27
01/2021,85193,3.71
02/2021,85193,3.55
03/2021,85193,3.53
04/2021,85193,3.93
05/2021,85193,4.76
06/2021,85193,3.99
07/2021,85193,3.96
08/2021,85193,4.11
09/2021,85193,4.53
10/2021,85193,5.36
11/2021,85193,4.73
12/2021,85193,4.61
01/2022,85193,4.68
02/2022,85193,5.45
03/2022,85193,5.38
04/2022,85193,5.28
05/2022,85193,5.54
06/2022,85193,5.05
07/2022,85193,4.86
08/2022,85193,4.41
09/2022,85193,4.23
10/2022,85193,4.49
11/2022,85193,5.45
12/2022,85193,4.26
01/2023,85193,4.28
02/2023,85193,2.83
03/2023,85193,3.67
04/2023,85193,4.15
05/2023,85193,4.53
06/2023,85193,4.06
07/2023,85193,4.03
08/2023,85193,4.18
09/2023,85193,4.08
10/2023,85193,4.3
11/2023,85193,4.04
12/2023,85193,4.16
01/2018,85194,4.09
02/2018,85194,3.72
03/2018,85194,5.0
04/2018,85194,4.57
05/2018,85194,3.59
06/2018,85194,4.3
07/2018,85194,4.17
08/2018,85194,4.42
09/2018,85194,3.91
10/2018,85194,3.75
11/2018,85194,4.19
12/2018,85194,4.03
01/2019,85194,3.28
02/2019,85194,2.77
03/2019,85194,3.84
04/2019,85194,3.72
05/2019,85194,3.35
06/2019,85194,3.23
07/2019,85194,3.98
08/2019,85194,4.36
09/2019,85194,4.29
10/2019,85194,4.43
11/2019,85194,2.99
12/2019,85194,4.29
01/2020,85194,4.09
02/2020,85194,3.56
03/2020,85194,4.28
04/2020,85194,3.37
05/2020,85194,3.65
06/2020,85194,2.82
07/2020,85194,3.16
08/2020,85194,4.13
09/2020,85194,3.83
10/2020,85194,4.42
11/2020,85194,3.65
12/2020,85194,3.27
01/2021,85194,3.71
02/2021,85194,3.55
03/2021,85194,3.53
04/2021,85194,3.93
05/2021,85194,4.76
06/2021,85194,3.99
07/2021,85194,3.96
08/2021,85194,4.11
09/2021,85194,4.53
10/2021,85194,5.36
11/2021,85194,4.73
12/2021,85194,4.61
01/2022,85194,4.68
02/2022,85194,5.45
03/2022,85194,5.38
04/2022,85194,5.28
05/2022,85194,5.54
06/2022,85194,5.05
07/2022,85194,4.86
08/2022,85194,4.41
09/2022,85194,4.23
10/2022,85194,4.49
11/2022,85194,5.45
12/2022,85194,4.26
01/2023,85194,4.28
02/2023,85194,2.83
03/2023,85194,3.67
04/2023,85194,4.15
05/2023,85194,4.53
06/2023,85194,4.06
07/2023,85194,4.03
08/2023,85194,4.18
09/2023,85194,4.08
10/2023,85194,4.3
11/2023,85194,4.04
12/2023,85194,4.16
01/2018,85201,3.14
02/2018,85201,2.62
03/2018,85201,2.94
04/2018,85201,2.87
05/2018,85201,3.07
06/2018,85201,2.78
07/2018,85201,2.88
08/2018,85201,2.76
09/2018,85201,2.77
10/2018,85201,2.84
11/2018,85201,2.72
12/2018,85201,2.94
01/2019,85201,2.99
02/2019,85201,2.6
03/2019,85201,2.82
04/2019,85201,2.75
05/2019,85201,3.0
06/2019,85201,2.78
07/2019,85201,2.98
08/2019,85201,3.14
09/2019,85201,2.84
10/2019,85201,2.74
11/2019,85201,2.64
12/2019,85201,2.92
01/2020,85201,3.01
02/2020,85201,2.95
03/2020,85201,3.05
04/2020,85201,2.67
05/2020,85201,2.81
06/2020,85201,2.52
07/2020,85201,2.71
08/2020,85201,2.72
09/2020,85201,2.69
10/2020,85201,2.87
11/2020,85201,3.05
12/2020,85201,2.92
01/2021,85201,2.9
02/2021,85201,2.93
03/2021,85201,2.88
04/2021,85201,2.84
05/2021,85201,3.07
06/2021,85201,2.75
07/2021,85201,2.72
08/2021,85201,2.76
09/2021,85201,3.06
10/2021,85201,3.24
11/2021,85201,3.13
12/2021,85201,3.11
01/2022,85201,2.94
02/2022,85201,2.73
03/2022,85201,3.14
04/2022,85201,2.83
05/2022,85201,3.22
06/2022,85201,2.79
07/2022,85201,2.76
08/2022,85201,2.88
09/2022,85201,2.68
10/2022,85201,2.7
11/2022,85201,2.56
12/2022,85201,2.85
01/2023,85201,2.78
02/2023,85201,2.56
03/2023,85201,2.7
04/2023,85201,2.88
05/2023,85201,2.96
06/2023,85201,2.89
07/2023,85201,2.73
08/2023,85201,2.9
09/2023,85201,2.83
10/2023,85201,3.11
11/2023,85201,2.91
12/2023,85201,2.92
01/2018,85202,3.14
02/2018,85202,2.62
03/2018,85202,2.94
04/2018,85202,2.87
05/2018,85202,3.07
06/2018,85202,2.78
07/2018,85202,2.88
08/2018,85202,2.76
09/2018,85202,2.77
10/2018,85202,2.84
11/2018,85202,2.72
12/2018,85202,2.94
01/2019,85202,2.99
02/2019,85202,2.6
03/2019,85202,2.82
04/2019,85202,2.75
05/2019,85202,3.0
06/2019,85202,2.78
07/2019,85202,2.98
08/2019,85202,3.14
09/2019,85202,2.84
10/2019,85202,2.74
11/2019,85202,2.64
12/2019,85202,2.92
01/2020,85202,3.01
02/2020,85202,2.95
03/2020,85202,3.05
04/2020,85202,2.67
05/2020,85202,2.81
06/2020,85202,2.52
07/2020,85202,2.71
08/2020,85202,2.72
09/2020,85202,2.69
10/2020,85202,2.87
11/2020,85202,3.05
12/2020,85202,2.92
01/2021,85202,2.9
02/2021,85202,2.93
03/2021,85202,2.88
04/2021,85202,2.84
05/2021,85202,3.07
06/2021,85202,2.75
07/2021,85202,2.72
08/2021,85202,2.76
09/2021,85202,3.06
10/2021,85202,3.24
11/2021,85202,3.13
12/2021,85202,3.11
01/2022,85202,2.94
02/2022,85202,2.73
03/2022,85202,3.14
04/2022,85202,2.83
05/2022,85202,3.22
06/2022,85202,2.79
07/2022,85202,2.76
08/2022,85202,2.88
09/2022,85202,2.68
10/2022,85202,2.7
11/2022,85202,2.56
12/2022,85202,2.85
01/2023,85202,2.78
02/2023,85202,2.56
03/2023,85202,2.7
04/2023,85202,2.88
05/2023,85202,2.96
06/2023,85202,2.89
07/2023,85202,2.73
08/2023,85202,2.9
09/2023,85202,2.83
10/2023,85202,3.11
11/2023,85202,2.91
12/2023,85202,2.92
01/2018,85203,3.14
02/2018,85203,2.62
03/2018,85203,2.94
04/2018,85203,2.87
05/2018,85203,3.07
06/2018,85203,2.78
07/2018,85203,2.88
08/2018,85203,2.76
09/2018,85203,2.77
10/2018,85203,2.84
11/2018,85203,2.72
12/2018,85203,2.94
01/2019,85203,2.99
02/2019,85203,2.6
03/2019,85203,2.82
04/2019,85203,2.75
05/2019,85203,3.0
06/2019,85203,2.78
07/2019,85203,2.98
08/2019,85203,3.14
09/2019,85203,2.84
10/2019,85203,2.74
11/2019,85203,2.64
12/2019,85203,2.92
01/2020,85203,3.01
02/2020,85203,2.95
03/2020,85203,3.05
04/2020,85203,2.67
05/2020,85203,2.81
06/2020,85203,2.52
07/2020,85203,2.71
08/2020,85203,2.72
09/2020,85203,2.69
10/2020,85203,2.87
11/2020,85203,3.05
12/2020,85203,2.92
01/2021,85203,2.9
02/2021,85203,2.93
03/2021,85203,2.88
04/2021,85203,2.84
05/2021,85203,3.07
06/2021,85203,2.75
07/2021,85203,2.72
08/2021,85203,2.76
09/2021,85203,3.06
10/2021,85203,3.24
11/2021,85203,3.13
12/2021,85203,3.11
01/2022,85203,2.94
02/2022,85203,2.73
03/2022,85203,3.14
04/2022,85203,2.83
05/2022,85203,3.22
06/2022,85203,2.79
07/2022,85203,2.76
08/2022,85203,2.88
09/2022,85203,2.68
10/2022,85203,2.7
11/2022,85203,2.56
12/2022,85203,2.85
01/2023,85203,2.78
02/2023,85203,2.56
03/2023,85203,2.7
04/2023,85203,2.88
05/2023,85203,2.96
06/2023,85203,2.89
07/2023,85203,2.73
08/2023,85203,2.9
09/2023,85203,2.83
10/2023,85203,3.11
11/2023,85203,2.91
12/2023,85203,2.92
01/2018,85204,3.14
02/2018,85204,2.62
03/2018,85204,2.94
04/2018,85204,2.87
05/2018,85204,3.07
06/2018,85204,2.78
07/2018,85204,2.88
08/2018,85204,2.76
09/2018,85204,2.77
10/2018,85204,2.84
11/2018,85204,2.72
12/2018,85204,2.94
01/2019,85204,2.99
02/2019,85204,2.6
03/2019,85204,2.82
04/2019,85204,2.75
05/2019,85204,3.0
06/2019,85204,2.78
07/2019,85204,2.98
08/2019,85204,3.14
09/2019,85204,2.84
10/2019,85204,2.74
11/2019,85204,2.64
12/2019,85204,2.92
01/2020,85204,3.01
02/2020,85204,2.95
03/2020,85204,3.05
04/2020,85204,2.67
05/2020,85204,2.81
06/2020,85204,2.52
07/2020,85204,2.71
08/2020,85204,2.72
09/2020,85204,2.69
10/2020,85204,2.87
11/2020,85204,3.05
12/2020,85204,2.92
01/2021,85204,2.9
02/2021,85204,2.93
03/2021,85204,2.88
04/2021,85204,2.84
05/2021,85204,3.07
06/2021,85204,2.75
07/2021,85204,2.72
08/2021,85204,2.76
09/2021,85204,3.06
10/2021,85204,3.24
11/2021,85204,3.13
12/2021,85204,3.11
01/2022,85204,2.94
02/2022,85204,2.73
03/2022,85204,3.14
04/2022,85204,2.83
05/2022,85204,3.22
06/2022,85204,2.79
07/2022,85204,2.76
08/2022,85204,2.88
09/2022,85204,2.68
10/2022,85204,2.7
11/2022,85204,2.56
12/2022,85204,2.85
01/2023,85204,2.78
02/2023,85204,2.56
03/2023,85204,2.7
04/2023,85204,2.88
05/2023,85204,2.96
06/2023,85204,2.89
07/2023,85204,2.73
08/2023,85204,2.9
09/2023,85204,2.83
10/2023,85204,3.11
11/2023,85204,2.91
12/2023,85204,2.92
01/2018,85205,3.14
02/2018,85205,2.62
03/2018,85205,2.94
04/2018,85205,2.87
05/2018,85205,3.07
06/2018,85205,2.78
07/2018,85205,2.88
08/2018,85205,2.76
09/2018,85205,2.77
10/2018,85205,2.84
11/2018,85205,2.72
12/2018,85205,2.94
01/2019,85205,2.99
02/2019,85205,2.6
03/2019,85205,2.82
04/2019,85205,2.75
05/2019,85205,3.0
06/2019,85205,2.78
07/2019,85205,2.98
08/2019,85205,3.14
09/2019,85205,2.84
10/2019,85205,2.74
11/2019,85205,2.64
12/2019,85205,2.92
01/2020,85205,3.01
02/2020,85205,2.95
03/2020,85205,3.05
04/2020,85205,2.67
05/2020,85205,2.81
06/2020,85205,2.52
07/2020,85205,2.71
08/2020,85205,2.72
09/2020,85205,2.69
10/2020,85205,2.87
11/2020,85205,3.05
12/2020,85205,2.92
01/2021,85205,2.9
02/2021,85205,2.93
03/2021,85205,2.88
04/2021,85205,2.84
05/2021,85205,3.07
06/2021,85205,2.75
07/2021,85205,2.72
08/2021,85205,2.76
09/2021,85205,3.06
10/2021,85205,3.24
11/2021,85205,3.13
12/2021,85205,3.11
01/2022,85205,2.94
02/2022,85205,2.73
03/2022,85205,3.14
04/2022,85205,2.83
05/2022,85205,3.22
06/2022,85205,2.79
07/2022,85205,2.76
08/2022,85205,2.88
09/2022,85205,2.68
10/2022,85205,2.7
11/2022,85205,2.56
12/2022,85205,2.85
01/2023,85205,2.78
02/2023,85205,2.56
03/2023,85205,2.7
04/2023,85205,2.88
05/2023,85205,2.96
06/2023,85205,2.89
07/2023,85205,2.73
08/2023,85205,2.9
09/2023,85205,2.83
10/2023,85205,3.11
11/2023,85205,2.91
12/2023,85205,2.92
01/2018,85206,3.14
02/2018,85206,2.62
03/2018,85206,2.94
04/2018,85206,2.87
05/2018,85206,3.07
06/2018,85206,2.78
07/2018,85206,2.88
08/2018,85206,2.76
09/2018,85206,2.77
10/2018,85206,2.84
11/2018,85206,2.72
12/2018,85206,2.94
01/2019,85206,2.99
02/2019,85206,2.6
03/2019,85206,2.82
04/2019,85206,2.75
05/2019,85206,3.0
06/2019,85206,2.78
07/2019,85206,2.98
08/2019,85206,3.14
09/2019,85206,2.84
10/2019,85206,2.74
11/2019,85206,2.64
12/2019,85206,2.92
01/2020,85206,3.01
02/2020,85206,2.95
03/2020,85206,3.05
04/2020,85206,2.67
05/2020,85206,2.81
06/2020,85206,2.52
07/2020,85206,2.71
08/2020,85206,2.72
09/2020,85206,2.69
10/2020,85206,2.87
11/2020,85206,3.05
12/2020,85206,2.92
01/2021,85206,2.9
02/2021,85206,2.93
03/2021,85206,2.88
04/2021,85206,2.84
05/2021,85206,3.07
06/2021,85206,2.75
07/2021,85206,2.72
08/2021,85206,2.76
09/2021,85206,3.06
10/2021,85206,3.24
11/2021,85206,3.13
12/2021,85206,3.11
01/2022,85206,2.94
02/2022,85206,2.73
03/2022,85206,3.14
04/2022,85206,2.83
05/2022,85206,3.22
06/2022,85206,2.79
07/2022,85206,2.76
08/2022,85206,2.88
09/2022,85206,2.68
10/2022,85206,2.7
11/2022,85206,2.56
12/2022,85206,2.85
01/2023,85206,2.78
02/2023,85206,2.56
03/2023,85206,2.7
04/2023,85206,2.88
05/2023,85206,2.96
06/2023,85206,2.89
07/2023,85206,2.73
08/2023,85206,2.9
09/2023,85206,2.83
10/2023,85206,3.11
11/2023,85206,2.91
12/2023,85206,2.92
01/2018,85207,3.14
02/2018,85207,2.62
03/2018,85207,2.94
04/2018,85207,2.87
05/2018,85207,3.07
06/2018,85207,2.78
07/2018,85207,2.88
08/2018,85207,2.76
09/2018,85207,2.77
10/2018,85207,2.84
11/2018,85207,2.72
12/2018,85207,2.94
01/2019,85207,2.99
02/2019,85207,2.6
03/2019,85207,2.82
04/2019,85207,2.75
05/2019,85207,3.0
06/2019,85207,2.78
07/2019,85207,2.98
08/2019,85207,3.14
09/2019,85207,2.84
10/2019,85207,2.74
11/2019,85207,2.64
12/2019,85207,2.92
01/2020,85207,3.01
02/2020,85207,2.95
03/2020,85207,3.05
04/2020,85207,2.67
05/2020,85207,2.81
06/2020,85207,2.52
07/2020,85207,2.71
08/2020,85207,2.72
09/2020,85207,2.69
10/2020,85207,2.87
11/2020,85207,3.05
12/2020,85207,2.92
01/2021,85207,2.9
02/2021,85207,2.93
03/2021,85207,2.88
04/2021,85207,2.84
05/2021,85207,3.07
06/2021,85207,2.75
07/2021,85207,2.72
08/2021,85207,2.76
09/2021,85207,3.06
10/2021,85207,3.24
11/2021,85207,3.13
