zipcode,2018,2019,2020,2021,2022,2023
37366,56250.0,65938.0,38958.0,56680.0,59271.0,60050.0
37367,43211.0,45435.0,51395.0,54404.0,55684.0,54696.0
37369,71313.0,71625.0,52500.0,73750.0,38194.0,52727.0
37370,46622.0,49756.0,52930.0,55874.0,61195.0,49694.0
37373,47929.0,52865.0,46500.0,49311.0,53981.0,59306.0
37374,56375.0,49396.0,55950.0,53235.0,56307.0,57740.0
37375,60000.0,66855.0,57431.0,63466.0,72708.0,78538.0
37376,39615.0,,,,,
37377,94756.0,101518.0,102853.0,101734.0,111228.0,115959.0
37379,54741.0,58856.0,62748.0,67291.0,80017.0,85525.0
37380,42711.0,42818.0,42013.0,45333.0,51341.0,53160.0
37381,39788.0,40875.0,45496.0,48022.0,52194.0,57553.0
37385,35862.0,36825.0,51680.0,51364.0,58827.0,59824.0
37387,38986.0,51477.0,49914.0,51220.0,55448.0,57188.0
37388,46125.0,50379.0,47707.0,53492.0,56972.0,59892.0
37391,31990.0,48646.0,43750.0,35764.0,39656.0,40734.0
37394,,,40313.0,42344.0,45250.0,48750.0
37396,,,107949.0,61250.0,,
37397,44533.0,49738.0,53565.0,57650.0,59366.0,55776.0
37398,49220.0,52459.0,53448.0,56038.0,59187.0,63542.0
37402,13087.0,15229.0,18319.0,20691.0,30178.0,28829.0
37403,33690.0,37550.0,53393.0,54358.0,64583.0,65750.0
37404,31506.0,33471.0,35435.0,40763.0,50308.0,53585.0
37405,57627.0,58850.0,62560.0,65394.0,72766.0,77850.0
37406,30405.0,30592.0,31295.0,33370.0,39031.0,42993.0
37407,26118.0,26225.0,25716.0,28716.0,32255.0,33785.0
37408,53681.0,61563.0,63869.0,63846.0,70438.0,91000.0
37409,50069.0,53929.0,59130.0,62098.0,69620.0,75076.0
37410,20881.0,23487.0,22737.0,23088.0,26333.0,22127.0
37411,42313.0,41232.0,42729.0,45728.0,49645.0,50180.0
37412,44742.0,47594.0,48304.0,50226.0,53409.0,56600.0
37415,48815.0,50627.0,50246.0,59124.0,66776.0,67027.0
37416,45284.0,49066.0,49279.0,52354.0,58170.0,65083.0
37419,59819.0,58969.0,58621.0,64200.0,76431.0,86029.0
37421,60268.0,63225.0,64859.0,68982.0,76562.0,79958.0
37601,38584.0,40382.0,39626.0,42160.0,47633.0,49658.0
37604,39760.0,41104.0,38310.0,41309.0,47171.0,49351.0
37615,57276.0,59578.0,60833.0,67865.0,74161.0,75556.0
37616,41438.0,40778.0,41875.0,42353.0,49643.0,68487.0
37617,54569.0,56527.0,61505.0,65885.0,67839.0,65069.0
37618,43563.0,45100.0,49435.0,50417.0,53158.0,58413.0
37620,40019.0,41585.0,42786.0,45541.0,50154.0,54908.0
37640,39543.0,37349.0,38701.0,40268.0,49965.0,47404.0
37641,40811.0,43611.0,46462.0,51037.0,58764.0,62598.0
37642,43151.0,44310.0,51508.0,54231.0,59525.0,63963.0
37643,35988.0,36804.0,40929.0,44766.0,47665.0,50455.0
37645,50558.0,53699.0,57280.0,59691.0,64971.0,71336.0
37650,37650.0,42070.0,45603.0,48795.0,51556.0,49671.0
37656,37152.0,41944.0,51908.0,52353.0,58542.0,65731.0
37657,41250.0,45735.0,56250.0,62743.0,67951.0,71581.0
37658,35574.0,34920.0,46814.0,49541.0,44814.0,36853.0
37659,54973.0,58050.0,58504.0,62142.0,67272.0,69765.0
37660,36565.0,38623.0,40450.0,40476.0,45453.0,46913.0
37663,54433.0,63963.0,63997.0,69503.0,75302.0,76122.0
37664,48298.0,50090.0,50264.0,53539.0,58977.0,61164.0
37665,32865.0,34474.0,37826.0,40662.0,43744.0,46565.0
37680,15208.0,,38984.0,41138.0,46203.0,45942.0
37681,48438.0,51875.0,48709.0,45256.0,49844.0,60685.0
37682,,,38281.0,,,
37683,30648.0,33783.0,37342.0,43790.0,48302.0,53908.0
37686,50705.0,59714.0,69521.0,74085.0,82242.0,84894.0
37687,32629.0,32948.0,34794.0,37031.0,47629.0,45660.0
37688,31848.0,35598.0,35529.0,37782.0,43429.0,42279.0
37690,50353.0,52530.0,62574.0,72923.0,67296.0,70026.0
37691,40458.0,44081.0,,72240.0,,
37692,42172.0,42088.0,44337.0,43534.0,45245.0,50469.0
37694,43563.0,43625.0,53882.0,50700.0,56375.0,60125.0
37701,42857.0,46907.0,48479.0,55962.0,65012.0,63202.0
37705,48045.0,48224.0,49040.0,65201.0,73090.0,77853.0
37708,42422.0,41307.0,41306.0,43240.0,43260.0,45331.0
37709,49604.0,53780.0,58924.0,56250.0,56830.0,61509.0
37710,30313.0,35000.0,24231.0,27750.0,27500.0,29646.0
37711,37926.0,40058.0,43433.0,44267.0,42163.0,39496.0
37713,34479.0,35556.0,24464.0,32216.0,38018.0,52500.0
37714,45417.0,45027.0,44196.0,45159.0,47120.0,53431.0
37715,27440.0,27368.0,25361.0,28355.0,24063.0,25368.0
37716,49630.0,51736.0,52935.0,53990.0,57777.0,61250.0
37719,,29353.0,,,,
37721,55411.0,56982.0,54332.0,57793.0,60422.0,64674.0
37722,41005.0,41120.0,41250.0,42532.0,43464.0,48221.0
37723,33333.0,42917.0,37477.0,52404.0,56540.0,59028.0
37724,23503.0,26211.0,30295.0,30487.0,31676.0,34694.0
37725,56591.0,55316.0,54249.0,55808.0,61897.0,64983.0
37726,38713.0,32689.0,40792.0,41515.0,65387.0,58750.0
37727,29406.0,40609.0,45283.0,48515.0,50872.0,50000.0
37729,34028.0,37241.0,52083.0,53750.0,55568.0,41949.0
37730,,,,51000.0,,41607.0
37731,28347.0,,39904.0,29559.0,42875.0,50078.0
37733,,53750.0,,,,
37737,62692.0,65481.0,70281.0,72420.0,75565.0,80377.0
37738,38008.0,42614.0,43902.0,51493.0,55280.0,63133.0
37742,61101.0,65541.0,66310.0,72601.0,83799.0,87516.0
37743,40796.0,40679.0,42968.0,46007.0,50629.0,52802.0
37745,39697.0,44016.0,42166.0,50440.0,51823.0,54946.0
37748,39771.0,43286.0,44601.0,47191.0,54229.0,58649.0
37752,42012.0,41475.0,43021.0,50073.0,50542.0,54618.0
37753,36105.0,36026.0,35321.0,43750.0,51375.0,51728.0
37754,48750.0,42199.0,48176.0,53780.0,57212.0,70475.0
37755,33947.0,34063.0,37936.0,34590.0,46141.0,46563.0
37756,28539.0,30280.0,29366.0,31009.0,33722.0,33988.0
37757,48980.0,51329.0,49253.0,53125.0,57302.0,63889.0
37760,45379.0,49267.0,49028.0,51392.0,56593.0,61626.0
37762,25456.0,24703.0,25972.0,34167.0,41421.0,43923.0
37763,59615.0,64475.0,63670.0,72963.0,77647.0,77039.0
37764,53269.0,55173.0,59865.0,61274.0,61732.0,69028.0
37765,33667.0,34464.0,40357.0,34276.0,46250.0,32000.0
37766,34583.0,35452.0,38903.0,41168.0,45117.0,46692.0
37769,31898.0,36038.0,42308.0,53304.0,48750.0,51691.0
37770,41414.0,38480.0,39103.0,42254.0,46332.0,47900.0
37771,42717.0,45021.0,51142.0,49101.0,53564.0,62338.0
37772,67729.0,71572.0,71186.0,78682.0,87958.0,95164.0
37774,57423.0,57352.0,67875.0,71241.0,78568.0,83724.0
37777,53404.0,55343.0,62618.0,65656.0,70398.0,74357.0
37779,38274.0,42798.0,38182.0,45381.0,48993.0,51159.0
37801,48542.0,51629.0,53773.0,57806.0,63983.0,70814.0
37803,62860.0,63708.0,65060.0,71381.0,76703.0,81006.0
37804,53927.0,60812.0,66988.0,67822.0,73912.0,75794.0
37806,45072.0,46858.0,50605.0,48866.0,53500.0,56076.0
37807,40585.0,46321.0,47917.0,51270.0,56981.0,62040.0
37809,54286.0,49826.0,65678.0,59301.0,60000.0,57753.0
37810,44477.0,43372.0,43167.0,45069.0,39025.0,32609.0
37811,46083.0,46250.0,40754.0,42730.0,48108.0,44880.0
37813,36122.0,37584.0,35838.0,38249.0,41590.0,47783.0
37814,43345.0,44468.0,45898.0,46819.0,49686.0,51083.0
37818,34212.0,38109.0,37844.0,41350.0,44632.0,46657.0
37819,41548.0,42813.0,50078.0,47917.0,38750.0,39821.0
37820,45615.0,46250.0,48488.0,50417.0,57584.0,62901.0
37821,30781.0,33214.0,36354.0,38917.0,42622.0,45350.0
37825,35220.0,37910.0,41811.0,46911.0,50333.0,51573.0
37826,47619.0,50956.0,52642.0,55255.0,58007.0,63922.0
37828,56667.0,54432.0,62321.0,60625.0,71917.0,74698.0
37829,41161.0,39348.0,47000.0,69667.0,76563.0,87564.0
37830,53695.0,55448.0,55740.0,60307.0,66954.0,70795.0
37840,45000.0,50153.0,49036.0,53702.0,58559.0,60064.0
37841,33136.0,39577.0,36950.0,39782.0,41790.0,47928.0
37843,44455.0,49398.0,55246.0,58463.0,64474.0,66071.0
37845,29074.0,31711.0,30703.0,30278.0,25972.0,25054.0
37846,49044.0,56694.0,56630.0,62477.0,66950.0,71147.0
37847,42986.0,48643.0,50787.0,53207.0,42697.0,48333.0
37848,,,,,,93661.0
37849,63612.0,66039.0,68058.0,73827.0,77864.0,83400.0
37851,20625.0,,,,,
37852,50926.0,54208.0,51042.0,41281.0,34809.0,36157.0
37853,43245.0,42417.0,44766.0,49964.0,63427.0,66490.0
37854,39503.0,43217.0,45046.0,50012.0,52386.0,49098.0
37857,37683.0,39931.0,42103.0,47147.0,51809.0,51383.0
37860,49083.0,48672.0,47095.0,50556.0,61536.0,74904.0
37861,43179.0,43085.0,45726.0,45176.0,47326.0,53797.0
37862,42186.0,43266.0,46136.0,50431.0,55114.0,58110.0
37863,41146.0,45859.0,48477.0,50273.0,52434.0,53587.0
37865,52029.0,56861.0,64951.0,70309.0,83274.0,88410.0
37866,56250.0,58217.0,61462.0,66941.0,83359.0,85978.0
37869,30250.0,30568.0,27969.0,29219.0,31056.0,33811.0
37870,33259.0,36118.0,34290.0,36058.0,38672.0,49138.0
37871,51238.0,57983.0,56472.0,65372.0,70417.0,73102.0
37872,36071.0,36339.0,40083.0,37500.0,46618.0,48513.0
37873,38163.0,37136.0,34864.0,37015.0,37860.0,37385.0
37874,39866.0,43279.0,39312.0,42970.0,48864.0,52912.0
37876,51223.0,53658.0,51659.0,52048.0,56957.0,58513.0
37877,47307.0,50963.0,65769.0,66224.0,73659.0,76191.0
37878,36154.0,36875.0,46875.0,46458.0,49777.0,57738.0
37879,36708.0,35292.0,36519.0,39881.0,39982.0,42848.0
37880,49000.0,49155.0,45739.0,51330.0,61902.0,61858.0
37881,31250.0,31729.0,35600.0,34696.0,42685.0,44583.0
37882,45952.0,40990.0,51836.0,51176.0,51595.0,61875.0
37885,44468.0,49950.0,53656.0,70859.0,69712.0,74683.0
37886,51911.0,55636.0,54286.0,59720.0,65313.0,65719.0
37887,44200.0,47292.0,44718.0,45357.0,50118.0,56375.0
37888,36990.0,45250.0,43072.0,41433.0,46250.0,50443.0
37890,42535.0,48378.0,58387.0,58281.0,63490.0,61905.0
37891,37284.0,40236.0,38446.0,42234.0,44002.0,46704.0
37892,31886.0,34211.0,33015.0,36207.0,37875.0,38011.0
37902,30525.0,38906.0,48106.0,51111.0,62500.0,56397.0
37909,42804.0,46561.0,49496.0,49600.0,58339.0,61365.0
37912,36288.0,37393.0,36406.0,38726.0,42080.0,44754.0
37914,36456.0,39156.0,41156.0,43355.0,50495.0,55933.0
37915,16535.0,15571.0,16447.0,17521.0,21639.0,22236.0
37916,20808.0,22061.0,22432.0,20203.0,18586.0,17982.0
37917,31629.0,34658.0,41151.0,44079.0,47245.0,51232.0
37918,52850.0,57068.0,57397.0,59801.0,65721.0,69311.0
37919,57739.0,63009.0,62865.0,68297.0,71923.0,71863.0
37920,41761.0,44876.0,48890.0,52491.0,58430.0,61348.0
37921,45816.0,48481.0,49984.0,53000.0,55517.0,57813.0
37922,108191.0,109065.0,108654.0,113475.0,122773.0,126638.0
37923,62747.0,61948.0,65842.0,65909.0,67828.0,70046.0
37924,46525.0,47103.0,49419.0,59511.0,67394.0,73794.0
37931,76806.0,81011.0,82179.0,83359.0,90247.0,91284.0
37932,85599.0,87532.0,90021.0,94629.0,104270.0,109900.0
37934,99182.0,102472.0,104429.0,109727.0,126402.0,135472.0
37938,73300.0,74541.0,78561.0,78978.0,81140.0,80868.0
38001,36475.0,38807.0,44004.0,41623.0,51154.0,49911.0
38002,95590.0,98764.0,97829.0,100218.0,109364.0,115478.0
38004,90614.0,90655.0,87674.0,87927.0,89396.0,90451.0
38006,50417.0,52111.0,50116.0,58789.0,62823.0,61250.0
38008,41159.0,37162.0,39229.0,38987.0,40313.0,43827.0
38011,62902.0,67155.0,64493.0,66078.0,69544.0,71029.0
38012,37370.0,37440.0,38077.0,38596.0,41702.0,41485.0
38015,42143.0,43750.0,46074.0,49268.0,53286.0,57054.0
38016,66272.0,67041.0,63054.0,66480.0,72749.0,75719.0
38017,110983.0,110873.0,117660.0,122556.0,131354.0,135946.0
38018,70204.0,71789.0,73727.0,79490.0,82355.0,89627.0
38019,38449.0,40608.0,47281.0,45403.0,57124.0,59957.0
38023,66095.0,66250.0,60806.0,62255.0,71403.0,71734.0
38024,40763.0,43088.0,44880.0,50064.0,52475.0,54303.0
38028,100721.0,102961.0,128984.0,141250.0,136779.0,150847.0
38030,,68281.0,62361.0,,94934.0,57393.0
38034,39926.0,46016.0,38864.0,48700.0,55321.0,48875.0
38036,14107.0,15733.0,23750.0,24000.0,,
38037,38409.0,38611.0,44125.0,33933.0,39625.0,45948.0
38039,35651.0,37245.0,38378.0,39172.0,40263.0,44063.0
38040,38568.0,41897.0,41037.0,43298.0,46554.0,52119.0
38041,35572.0,35887.0,37094.0,49375.0,50886.0,45969.0
38042,30288.0,37813.0,32000.0,40750.0,45329.0,48897.0
38044,68015.0,67650.0,58750.0,40781.0,43906.0,41196.0
38046,74250.0,75750.0,54583.0,56250.0,58125.0,
38047,,,48487.0,55000.0,56250.0,58571.0
38049,47983.0,50150.0,51618.0,52019.0,55658.0,57321.0
38050,37383.0,38229.0,43125.0,55341.0,60559.0,63224.0
38052,41618.0,44672.0,44338.0,45320.0,48377.0,49453.0
38053,54682.0,55640.0,57766.0,54473.0,57012.0,58548.0
38057,45270.0,43693.0,58167.0,71201.0,85487.0,87023.0
38058,65660.0,64236.0,67708.0,70779.0,76875.0,78565.0
38059,52145.0,50958.0,50652.0,51159.0,54750.0,57182.0
38060,70922.0,71403.0,71467.0,69676.0,80478.0,84277.0
38061,41917.0,52557.0,49135.0,53750.0,35083.0,39261.0
38063,38667.0,40087.0,42695.0,43362.0,46929.0,48578.0
38066,72591.0,77917.0,80000.0,79420.0,92162.0,105282.0
38067,33333.0,29114.0,35778.0,38494.0,44208.0,55319.0
38068,40313.0,43039.0,47886.0,55717.0,67538.0,63022.0
38069,40156.0,35074.0,37935.0,43647.0,51211.0,54483.0
38070,,41576.0,51156.0,53409.0,55767.0,58667.0
38075,43866.0,53631.0,46188.0,48101.0,49375.0,48222.0
38076,53333.0,63942.0,59107.0,51563.0,74000.0,80625.0
38079,35536.0,34085.0,32629.0,31371.0,30172.0,28750.0
38080,41458.0,39671.0,36806.0,37616.0,38427.0,33750.0
38103,70688.0,72850.0,72488.0,79307.0,89851.0,75763.0
38104,39433.0,41696.0,43087.0,48487.0,53351.0,56452.0
38105,19987.0,20409.0,19328.0,22435.0,26250.0,29316.0
38106,24007.0,25188.0,27036.0,27881.0,29098.0,29818.0
38107,28346.0,29192.0,31293.0,33941.0,34325.0,36393.0
38108,20747.0,21483.0,25129.0,27778.0,29757.0,35435.0
38109,30103.0,31114.0,31609.0,32404.0,35018.0,36934.0
38111,35932.0,39103.0,40836.0,41428.0,50151.0,52806.0
38112,35644.0,36039.0,35323.0,43013.0,49560.0,52639.0
38114,25431.0,27112.0,24267.0,28158.0,29492.0,32080.0
38115,32204.0,32401.0,34126.0,35900.0,39176.0,42931.0
38116,40353.0,43137.0,39403.0,38862.0,42354.0,44663.0
38117,74102.0,81469.0,76240.0,82093.0,91680.0,93688.0
38118,33523.0,35355.0,36782.0,38589.0,41830.0,42464.0
38119,59505.0,63164.0,76419.0,83083.0,92500.0,86325.0
38120,94212.0,101467.0,107278.0,111220.0,112700.0,119309.0
38122,36384.0,38681.0,39850.0,40674.0,45065.0,45456.0
38125,63687.0,65735.0,69551.0,74425.0,80116.0,83184.0
38126,14548.0,12676.0,13998.0,16112.0,19844.0,30825.0
38127,27589.0,29798.0,31083.0,32933.0,34781.0,37768.0
38128,33353.0,35832.0,36672.0,37155.0,40497.0,43166.0
38133,70632.0,66335.0,70238.0,71364.0,74775.0,82485.0
38134,46613.0,48740.0,50045.0,52588.0,57630.0,61172.0
38135,78966.0,78430.0,77818.0,79886.0,88987.0,92458.0
38138,103446.0,105292.0,106855.0,115400.0,122627.0,130125.0
38139,144450.0,150425.0,153383.0,165956.0,174396.0,174052.0
38141,49085.0,49202.0,52448.0,57393.0,67584.0,64050.0
38201,38920.0,40032.0,43293.0,45136.0,44828.0,46585.0
38220,36071.0,35644.0,37216.0,40521.0,44009.0,43698.0
38221,35912.0,39318.0,41384.0,44798.0,50208.0,52109.0
38222,41293.0,41531.0,41739.0,44716.0,51418.0,54980.0
38224,35000.0,41417.0,44271.0,50909.0,55714.0,58828.0
38225,33922.0,41250.0,44283.0,46415.0,53393.0,50150.0
38226,33958.0,29583.0,,21339.0,20042.0,24427.0
38229,44559.0,42273.0,51367.0,49688.0,55625.0,56161.0
38230,37738.0,38021.0,37323.0,37991.0,44385.0,52633.0
38231,39410.0,41204.0,41696.0,42500.0,41932.0,38810.0
38232,42667.0,48889.0,39313.0,40784.0,44292.0,49438.0
38233,41369.0,46349.0,48915.0,50784.0,51414.0,55481.0
38235,37692.0,39250.0,46556.0,35714.0,42386.0,58750.0
38236,45956.0,63438.0,83362.0,64115.0,68793.0,56771.0
38237,38098.0,39085.0,40406.0,45407.0,46123.0,49301.0
38240,36838.0,41358.0,44489.0,52620.0,53750.0,58468.0
38241,41818.0,39943.0,48750.0,50625.0,57656.0,54091.0
38242,40802.0,38183.0,38806.0,41833.0,45459.0,44833.0
38251,37137.0,40673.0,40375.0,44846.0,52188.0,52759.0
38253,43958.0,50208.0,44135.0,47813.0,62700.0,66767.0
38254,24792.0,25750.0,28000.0,,,
38255,41473.0,42923.0,41709.0,44500.0,48964.0,42125.0
38256,45724.0,47394.0,46602.0,44873.0,52535.0,50625.0
38257,41921.0,47226.0,48688.0,50697.0,54170.0,56527.0
38258,41848.0,43087.0,44906.0,46964.0,51318.0,52150.0
38259,40398.0,30536.0,40625.0,31250.0,34167.0,35625.0
38260,44046.0,44095.0,44417.0,47973.0,50560.0,49336.0
38261,38778.0,34976.0,35972.0,42485.0,50576.0,52884.0
38301,30952.0,32114.0,31426.0,34619.0,37692.0,40062.0
38305,54433.0,55461.0,56118.0,58982.0,63477.0,66292.0
38310,37418.0,36098.0,38713.0,39627.0,44133.0,45191.0
38311,53203.0,54750.0,47270.0,62917.0,66818.0,65500.0
38313,47917.0,70402.0,69877.0,71324.0,76671.0,87932.0
38315,31627.0,34659.0,34522.0,38333.0,48162.0,47458.0
38316,48311.0,45372.0,47031.0,43485.0,46584.0,48288.0
38317,32031.0,36875.0,32569.0,39205.0,41675.0,42167.0
38318,30469.0,41786.0,61607.0,77589.0,86000.0,89712.0
38320,31594.0,36535.0,39394.0,40763.0,49774.0,57679.0
38321,35125.0,41188.0,47115.0,37065.0,48272.0,62269.0
38326,43176.0,41094.0,40812.0,40924.0,46745.0,49145.0
38327,31000.0,28631.0,28669.0,29327.0,31776.0,34821.0
38328,35528.0,37586.0,38833.0,78942.0,93750.0,100625.0
38329,48689.0,48770.0,48160.0,52447.0,50500.0,51311.0
38330,36694.0,40119.0,42121.0,40345.0,48359.0,59597.0
38332,33697.0,35363.0,53500.0,57919.0,61528.0,65000.0
38333,39188.0,39453.0,,42344.0,,24762.0
38334,34583.0,42500.0,46250.0,61103.0,70125.0,68380.0
38337,42396.0,46094.0,53152.0,52105.0,59637.0,60262.0
38338,,,,52969.0,57969.0,60625.0
38339,41765.0,40865.0,43516.0,39917.0,38036.0,63125.0
38340,49012.0,49880.0,51832.0,52121.0,56804.0,61477.0
38341,39653.0,41289.0,44219.0,39105.0,43375.0,44223.0
38342,36193.0,35313.0,32279.0,33258.0,36037.0,38140.0
38343,39105.0,37419.0,39888.0,44192.0,51843.0,53430.0
38344,41013.0,42624.0,40152.0,43422.0,50883.0,51881.0
38345,55240.0,65692.0,45357.0,51034.0,53438.0,48616.0
38347,32321.0,32563.0,21797.0,36335.0,39107.0,42336.0
38348,45511.0,43889.0,30556.0,48906.0,27214.0,33819.0
38351,44467.0,43543.0,45199.0,48133.0,52933.0,53573.0
38352,57372.0,56744.0,69516.0,40163.0,,45156.0
38355,78333.0,78000.0,81418.0,84510.0,98832.0,103343.0
38356,43500.0,56413.0,52460.0,56538.0,62928.0,71250.0
38357,40341.0,44519.0,47813.0,50300.0,48922.0,53375.0
38358,44889.0,50391.0,48910.0,57517.0,54514.0,65537.0
38359,38516.0,41458.0,43281.0,42841.0,46125.0,
38361,36397.0,38375.0,50822.0,53209.0,57582.0,49348.0
38362,55441.0,53293.0,56926.0,61667.0,62257.0,62163.0
38363,32340.0,34615.0,33081.0,40446.0,45750.0,42955.0
38366,49926.0,75573.0,60208.0,73359.0,80163.0,72090.0
38367,45250.0,42835.0,45156.0,46849.0,48250.0,55938.0
38368,43413.0,43750.0,45313.0,44896.0,55294.0,52902.0
38369,38594.0,45592.0,38068.0,46875.0,48239.0,50690.0
38370,27314.0,30368.0,40703.0,56061.0,61719.0,67147.0
38371,30000.0,36167.0,36927.0,36940.0,40000.0,41094.0
38372,39798.0,41050.0,42908.0,49401.0,48537.0,51250.0
38374,33274.0,35114.0,32351.0,33833.0,36389.0,38591.0
38375,31405.0,36662.0,35362.0,36919.0,45785.0,50108.0
38376,50114.0,52292.0,,32346.0,42652.0,44176.0
38379,38454.0,38750.0,39081.0,46328.0,45563.0,41389.0
38380,32788.0,36250.0,38333.0,42727.0,51042.0,57014.0
38381,31944.0,43140.0,37670.0,39787.0,48750.0,53786.0
38382,38536.0,37468.0,41833.0,48231.0,53406.0,58125.0
38387,60417.0,53000.0,44583.0,52589.0,58000.0,
38388,41250.0,44833.0,58588.0,60323.0,59031.0,61917.0
38389,,,,34688.0,36250.0,35500.0
38390,53906.0,51500.0,44911.0,40781.0,46204.0,48555.0
38391,50769.0,49868.0,35417.0,56944.0,69286.0,74145.0
38392,42344.0,55500.0,53889.0,45625.0,52031.0,52188.0
38401,51930.0,55744.0,58553.0,60815.0,66047.0,69467.0
38425,37132.0,43911.0,42664.0,45701.0,44813.0,47676.0
38449,40259.0,42331.0,47931.0,54000.0,60341.0,65671.0
38450,35792.0,38221.0,35972.0,34122.0,35694.0,42773.0
38451,53633.0,57457.0,58214.0,62798.0,72500.0,74844.0
38452,40597.0,41970.0,43355.0,63661.0,,40625.0
38453,,75227.0,,,,
38454,65774.0,54167.0,53750.0,53850.0,55644.0,46750.0
38455,34643.0,36625.0,,,,153125.0
38456,42289.0,49222.0,59375.0,51667.0,58182.0,58913.0
38457,47411.0,47292.0,44318.0,47462.0,58603.0,54459.0
38459,70329.0,64286.0,73269.0,75659.0,88125.0,85000.0
38460,48393.0,50048.0,58913.0,66071.0,74063.0,100052.0
38461,44688.0,52625.0,47669.0,43969.0,55386.0,58564.0
38462,37384.0,37692.0,36100.0,37607.0,43730.0,50913.0
38463,33254.0,35893.0,42619.0,49207.0,65036.0,71000.0
38464,38485.0,40831.0,41089.0,41241.0,44848.0,48239.0
38468,43396.0,43976.0,43698.0,56058.0,60083.0,59899.0
38469,50862.0,49207.0,47863.0,53156.0,56940.0,62903.0
38471,38529.0,25938.0,,42125.0,,63911.0
38472,51754.0,52644.0,54342.0,60699.0,65319.0,70069.0
38473,44881.0,50792.0,50000.0,50417.0,61667.0,47794.0
38474,41288.0,45410.0,48204.0,51084.0,55765.0,63711.0
38475,48333.0,61250.0,64861.0,54792.0,52122.0,53472.0
38476,92981.0,67500.0,83971.0,,122636.0,128588.0
38477,50875.0,57763.0,56125.0,55800.0,52589.0,62875.0
38478,47669.0,48509.0,46250.0,51244.0,55383.0,58658.0
38481,35893.0,36685.0,37375.0,32188.0,39479.0,45909.0
38482,61200.0,60814.0,61916.0,64037.0,68890.0,71829.0
38483,41350.0,42470.0,42155.0,51758.0,56685.0,60281.0
38485,41514.0,43892.0,43839.0,52823.0,53104.0,54559.0
38486,31458.0,42708.0,41184.0,42091.0,44188.0,46299.0
38487,43472.0,50444.0,48456.0,77875.0,91875.0,100542.0
38488,65320.0,69732.0,70729.0,70167.0,69457.0,64630.0
38501,35957.0,38498.0,41555.0,44801.0,49373.0,50923.0
38504,31103.0,29821.0,75164.0,58125.0,73854.0,67434.0
38506,50857.0,52438.0,48661.0,54003.0,60588.0,63051.0
38541,35353.0,34375.0,34271.0,34854.0,38000.0,37321.0
38543,34583.0,29808.0,36806.0,61364.0,110750.0,60972.0
38544,38256.0,42171.0,43673.0,50554.0,62557.0,66801.0
38545,31973.0,36447.0,34421.0,50074.0,57402.0,59375.0
38547,57353.0,56250.0,47455.0,51500.0,68254.0,70218.0
38548,41125.0,55766.0,50615.0,53730.0,58664.0,56979.0
38549,39093.0,38588.0,42621.0,42031.0,44612.0,50202.0
38551,31389.0,31498.0,30504.0,32404.0,35334.0,39744.0
38552,74375.0,77763.0,77143.0,55000.0,65625.0,58942.0
38553,38359.0,41109.0,43801.0,48528.0,54885.0,62727.0
38554,30278.0,36023.0,32386.0,33553.0,35714.0,35250.0
38555,38060.0,39324.0,44773.0,47872.0,51697.0,55286.0
38556,35409.0,36604.0,36960.0,38617.0,41641.0,42819.0
38558,49859.0,53617.0,57998.0,66536.0,68281.0,75000.0
38559,44500.0,43098.0,53194.0,46125.0,45625.0,42955.0
38560,46250.0,40682.0,46250.0,54265.0,58068.0,65221.0
38562,33877.0,32188.0,36236.0,42446.0,39402.0,38325.0
38563,45074.0,49346.0,56285.0,52004.0,54708.0,71094.0
38564,19243.0,18778.0,18857.0,26250.0,37326.0,56116.0
38565,33882.0,33545.0,33769.0,46845.0,39750.0,51458.0
38567,58036.0,95898.0,,,93990.0,105625.0
38568,31803.0,36900.0,45263.0,51781.0,65446.0,56250.0
38570,35870.0,34521.0,31786.0,34485.0,37761.0,37652.0
38571,44038.0,47667.0,49755.0,52306.0,56523.0,57561.0
38572,45148.0,46510.0,47797.0,49148.0,52787.0,53523.0
38573,53333.0,51534.0,52708.0,44583.0,57734.0,46818.0
38574,36363.0,43125.0,45158.0,45667.0,49404.0,52043.0
38575,39145.0,38750.0,43421.0,60216.0,56776.0,58125.0
38577,41557.0,39020.0,42616.0,43796.0,43167.0,42708.0
38578,40833.0,45417.0,,34167.0,34167.0,38214.0
38579,40144.0,44712.0,43636.0,43923.0,47905.0,48442.0
38580,46311.0,52153.0,57625.0,51111.0,71023.0,59207.0
38581,42217.0,40431.0,41538.0,46625.0,44354.0,54784.0
